id,hour,lat,lon,mag,depth,nsta,label
02092,01,34.8885,139.2027,4.8,0.5,13,1
02093,02,33.2187,132.2725,4.0,40.3,32,1
02097,16,36.1360,139.7315,4.4,59.0,40,1
02099,01,42.9275,145.8273,5.0,55.5,40,1
02104,08,41.4988,142.0363,4.4,72.1,29,1
02107,04,24.3443,123.4663,4.6,52.7,10,1
02108,09,35.8937,139.9227,4.1,112.5,40,1
02109,08,38.4697,142.1563,5.3,40.0,32,1
02111,12,43.4967,144.0122,3.0,0.0,20,1
02113,15,36.1385,140.0323,4.0,50.4,40,1
02114,09,35.5155,139.9475,4.2,24.1,20,1
02115,17,34.3272,139.1622,2.7,10.1,28,1
02117,03,34.0255,131.1670,4.0,15.8,38,1
02118,05,42.6700,143.4977,4.0,85.5,39,1
02120,02,36.1788,140.1112,3.9,51.8,38,1
02121,22,36.3735,140.8910,4.3,48.3,39,1
02123,03,28.6910,130.1787,5.3,55.6,15,1
02124,12,38.8438,141.5857,4.3,74.7,32,1
02126,05,33.9322,134.2320,3.2,7.1,20,1
02133,19,38.2825,142.0358,4.9,66.8,32,1
02135,14,38.4482,141.2138,3.3,10.9,20,1
02136,10,34.2328,135.4022,3.3,9.1,20,1
02140,02,38.5495,142.8297,5.2,56.3,32,1
02141,18,37.3023,138.9805,3.5,8.2,20,1
02144,22,24.8108,125.4050,4.5,50.2,13,1
02145,02,42.4342,143.1735,4.3,50.2,39,1
02146,17,34.3458,139.2263,2.8,9.0,34,1
02150,17,36.5230,140.5657,3.9,57.7,40,1
02153,03,35.0013,139.1197,4.3,7.4,13,1
02157,23,42.2373,144.8458,5.0,30.1,40,1
02164,02,34.2432,139.2270,4.3,12.6,38,1
02165,02,34.2248,139.2373,3.9,13.4,36,1
02167,06,34.2592,139.2340,3.3,11.4,38,1
02168,08,34.8147,140.5673,4.9,42.6,39,1
02170,00,36.4307,140.6858,4.2,52.8,37,1
02171,03,35.4062,137.3108,4.0,54.2,40,1
02173,13,36.0497,139.7983,4.3,78.5,41,1
02174,13,46.9378,155.0522,8.2,30.0,39,1
02175,03,34.9382,138.8930,5.8,174.5,37,1
02176,16,28.1195,129.4088,4.7,33.1,16,1
02177,02,35.7337,136.3372,4.5,12.6,20,1
02182,16,43.3433,146.1400,4.3,49.8,40,1
02185,16,43.6720,147.7708,5.6,13.0,33,1
02188,18,32.6188,130.8278,4.0,5.5,39,1
02190,09,37.2190,136.7000,4.4,9.3,30,1
02193,09,37.2290,136.7235,4.7,9.9,20,1
02194,10,37.2363,136.7305,3.7,10.1,18,1
02197,11,37.2670,136.7007,4.2,6.8,31,1
02198,12,37.2903,136.7323,4.0,8.8,36,1
02200,15,37.2288,136.7337,3.8,11.4,20,1
02201,18,37.2903,136.7363,3.9,7.5,29,1
02202,18,37.2982,136.8520,4.2,11.9,20,1
02203,22,37.2753,136.6982,3.8,7.5,33,1
02204,02,37.1578,136.6695,4.2,12.0,37,1
02206,13,37.2703,136.6570,4.4,4.3,33,1
02207,21,37.1863,136.6473,3.9,9.6,33,1
02208,21,37.2618,136.7047,3.9,7.0,33,1
02210,23,37.1767,136.6183,3.5,8.1,33,1
02212,10,37.1757,136.6118,4.6,10.2,35,1
02213,21,37.1903,136.5823,3.8,6.1,33,1
02215,18,43.9537,146.3213,5.6,98.6,40,1
02217,22,38.8672,141.5890,4.8,76.8,32,1
02218,08,37.2073,136.6468,4.1,7.0,30,1
02219,13,36.7597,139.4578,3.4,5.0,20,1
02220,21,37.2977,136.7330,3.3,7.6,30,1
02221,06,35.2932,133.3398,3.5,10.5,20,1
02222,08,37.2608,136.7418,3.9,7.4,20,1
02223,20,38.2028,141.1492,4.5,11.7,32,1
02224,21,37.0955,136.4252,4.7,6.8,39,1
02226,16,44.0423,145.0613,2.7,2.7,20,1
02227,10,38.9613,141.6542,4.1,73.6,32,1
02228,22,38.1995,141.1475,4.5,11.9,32,1
02230,23,37.2648,136.7222,3.5,5.6,34,1
02231,06,37.2505,136.7293,3.8,5.3,34,1
02236,11,25.6888,125.0528,6.1,23.9,14,1
02242,17,36.9422,138.1783,3.3,0.1,20,1
02244,09,29.9730,130.4565,5.1,48.7,25,1
02245,23,41.8893,142.4962,4.3,63.6,36,1
02247,12,24.8065,125.4005,4.4,49.8,12,1
02248,05,26.1770,126.9993,4.7,54.2,11,1
02249,07,39.6353,142.1033,4.0,48.0,32,1
02250,16,38.4122,141.1157,4.0,12.8,20,1
02251,07,36.0938,139.6812,4.5,59.4,36,1
02254,23,33.3347,131.4842,3.7,10.9,34,1
02255,00,33.3302,131.4962,4.2,12.0,33,1
02257,14,33.3143,131.4870,3.8,8.5,33,1
02258,20,33.3128,131.4758,3.3,9.6,36,1
02259,20,36.0723,139.9195,4.1,47.1,38,1
02261,05,38.8362,142.2767,4.5,44.5,32,1
02262,07,42.5387,142.1847,4.9,125.4,38,1
02263,14,34.5927,140.4098,4.7,61.7,39,1
02265,08,33.4328,134.8040,4.2,37.5,32,1
02266,16,37.3243,136.7580,4.2,10.0,20,1
02269,10,37.4218,138.5297,3.9,18.9,38,1
02270,10,37.5278,138.5578,4.3,18.9,40,1
02271,10,37.4970,138.5960,4.2,16.8,40,1
02273,16,37.5215,138.6580,3.8,21.9,40,1
02277,18,37.3732,138.5385,4.4,21.5,40,1
02281,17,34.7273,139.3142,4.4,3.9,37,1
02282,17,34.7455,139.3033,3.4,0.0,34,1
02284,22,34.7355,139.2928,2.9,0.0,26,1
02285,23,34.7313,139.2897,3.0,0.0,38,1
02287,11,35.3045,139.0647,4.4,13.6,20,1
02288,00,27.3898,126.7128,6.1,5.7,13,1
02290,14,46.9743,141.6893,5.9,27.0,38,1
02291,17,37.1965,138.2222,3.3,14.8,39,1
02294,09,27.3477,126.6680,6.3,5.0,12,1
02295,07,37.2897,136.7412,3.4,7.6,33,1
02297,07,35.3977,140.5590,4.4,26.9,39,1
02300,00,35.3412,140.3445,4.4,22.5,20,1
02302,17,35.4263,140.3178,4.3,28.7,18,1
02304,16,41.9738,140.8012,5.4,121.8,35,1
02305,07,34.8453,134.7755,3.4,12.5,20,1
02309,22,26.2617,126.5960,4.6,10.5,11,1
02310,10,34.8890,137.7520,4.3,34.2,40,1
02314,23,34.9660,135.4450,3.5,9.8,20,1
02315,17,24.8383,125.4000,5.1,48.2,14,1
02317,20,32.9218,131.0075,3.3,4.8,40,1
02318,03,35.4017,139.2735,4.2,32.5,39,1
02319,23,35.4315,133.2025,3.5,10.7,20,1
02321,19,26.7075,128.7333,5.4,38.9,10,1
02322,05,33.2833,131.4807,2.8,1.6,35,1
02324,09,33.2852,131.4673,3.0,3.4,30,1
02328,11,34.8738,139.1725,3.7,7.4,9,1
02331,19,32.0813,130.5362,3.6,7.8,36,1
02333,12,37.0335,138.4870,3.3,12.2,20,1
02336,19,37.2308,139.2925,4.4,5.3,20,1
02338,23,38.4833,142.1537,5.6,40.3,32,1
02340,01,42.3457,143.0668,4.2,50.7,40,1
02341,08,39.3407,142.0668,4.7,47.1,32,1
02346,23,34.2070,135.0808,3.4,10.1,20,1
02351,18,36.5773,140.5485,4.3,66.8,39,1
02355,10,31.7635,131.9197,5.1,28.6,36,1
02356,17,37.4475,138.5695,4.1,19.9,39,1
02357,17,43.0118,146.5670,5.3,59.2,40,1
02359,22,37.3053,141.2717,4.6,59.2,32,1
02363,19,38.8140,141.5927,4.0,74.6,32,1
02366,16,29.5935,130.1268,4.8,26.3,19,1
02367,04,34.6077,135.0663,3.7,9.9,20,1
02371,12,35.2427,132.7167,4.0,9.2,20,1
02372,14,37.2345,141.6612,5.1,44.6,32,1
02375,01,36.2950,141.9157,5.8,22.0,26,1
02378,08,36.6115,140.8920,4.2,51.3,35,1
02379,09,41.4557,142.0828,4.8,62.1,32,1
02380,02,31.9693,130.9623,3.1,8.7,38,1
02384,09,38.2897,140.2297,4.0,9.4,20,1
02385,15,43.3512,145.9362,4.5,91.6,40,1
02386,23,40.0627,142.7215,5.0,27.9,32,1
02388,22,38.4598,140.2000,4.4,12.0,20,1
02391,08,39.1112,140.9400,4.4,10.2,20,1
02392,08,38.8807,140.8298,3.3,5.0,15,1
02393,08,39.0427,140.8662,4.0,9.8,20,1
02394,08,39.0332,140.8927,3.6,6.8,19,1
02401,10,39.0810,140.9785,4.3,8.6,20,1
02402,11,38.7803,140.7257,3.6,5.0,20,1
02405,12,38.8787,140.8642,4.1,8.5,20,1
02406,12,39.0915,140.8613,4.5,8.0,20,1
02412,19,38.8683,140.8590,4.1,8.1,20,1
02414,21,39.1313,140.9058,4.7,10.6,20,1
02415,23,38.9083,140.7563,4.1,6.1,20,1
02416,01,38.8200,140.8065,3.4,5.1,20,1
02417,02,39.0095,140.9377,4.1,10.9,20,1
02418,02,39.0887,140.9702,4.2,9.8,20,1
02420,06,38.7675,140.7770,4.1,3.5,20,1
02422,02,39.1428,140.9308,4.4,10.0,20,1
02423,02,38.7517,140.7455,2.9,3.9,20,1
02424,15,37.8643,139.8685,4.0,8.6,20,1
02425,03,39.0903,140.9318,4.2,9.8,20,1
02426,04,39.1343,140.9412,4.6,10.3,20,1
02427,21,39.1082,140.9407,4.1,11.0,20,1
02428,16,39.0395,140.8638,4.5,12.3,20,1
02431,09,38.8033,140.8050,3.4,2.7,20,1
02432,03,38.8562,140.8183,4.0,4.4,20,1
02433,15,39.0823,140.9700,4.6,6.9,20,1
02434,23,38.7567,140.7842,4.6,3.5,20,1
02436,16,38.7495,140.7678,3.8,2.6,20,1
02438,09,38.7535,140.7768,4.1,2.7,20,1
02441,20,38.9570,140.6573,4.3,2.0,20,1
02442,14,39.0662,140.9487,4.0,9.2,20,1
02443,23,39.1342,140.8998,4.3,10.7,20,1
02450,16,39.0617,140.8630,4.6,9.7,20,1
02452,06,34.8848,135.4472,3.9,13.4,20,1
02454,00,41.1427,142.2847,5.4,51.5,31,1
02455,21,35.1462,135.6678,3.1,6.3,20,1
02457,05,33.6652,135.1623,4.3,44.6,32,1
02463,13,24.8137,125.3963,4.5,49.1,12,1
02464,07,42.3887,144.7393,5.2,42.2,40,1
02465,18,37.2640,139.0153,3.1,9.5,20,1
02467,05,29.0180,129.8570,5.1,82.2,17,1
02469,07,35.6155,140.0617,4.8,70.8,39,1
02472,15,38.8748,140.8605,4.1,5.5,20,1
02473,20,35.0173,132.9283,3.4,7.0,19,1
02474,09,35.4240,136.5020,4.4,14.3,20,1
02475,06,33.2360,130.4862,3.4,13.7,40,1
02479,13,32.8960,130.0903,3.9,9.9,40,1
02481,13,42.7120,145.1997,4.2,46.7,40,1
02486,21,35.9828,140.2262,4.4,41.2,39,1
02488,08,38.5267,143.2172,6.1,24.1,32,1
02493,19,36.3783,141.0487,4.4,44.9,38,1
02495,15,38.3710,143.4442,5.5,27.0,33,1
02496,15,40.9715,142.0053,4.1,56.0,32,1
02497,19,36.5308,142.7000,6.6,0.0,42,1
02498,19,38.8110,140.8072,3.9,4.0,20,1
02500,22,35.3193,133.3120,3.6,8.0,20,1
02501,15,45.2077,141.8435,3.6,0.0,20,1
02502,23,37.3927,138.6063,3.9,17.2,20,1
02504,11,24.7793,125.7402,5.1,50.4,14,1
02505,11,36.8293,138.1845,2.9,8.2,20,1
02506,08,35.6480,140.6600,4.3,51.0,39,1
02509,11,32.6143,130.7060,3.3,6.0,38,1
02510,22,35.4132,138.5468,3.8,19.6,20,1
02511,06,36.3568,140.5548,3.8,62.1,34,1
02512,18,35.9882,140.0942,4.4,63.6,37,1
02513,12,35.5740,136.3957,3.7,12.6,18,1
02519,13,36.5958,139.1797,3.4,10.7,20,1
02525,20,33.2950,132.3903,4.0,39.4,31,1
02527,06,36.4070,141.1307,5.0,47.9,40,1
02530,07,35.9120,136.6262,3.0,9.5,20,1
02532,05,37.1438,136.5355,3.9,10.9,39,1
02533,20,34.7220,137.8010,4.7,25.9,18,1
02534,19,41.9290,142.3523,4.7,69.8,35,1
02536,00,37.7778,141.6313,4.6,58.7,32,1
02537,14,35.5418,141.2642,5.9,42.4,38,1
02541,09,32.9813,129.8950,4.0,11.8,38,1
02542,01,32.9783,129.8915,3.9,12.8,38,1
02544,04,42.9807,145.4345,4.4,47.0,40,1
02548,01,33.9000,134.1218,2.9,7.7,20,1
02550,00,33.0413,134.3250,4.1,28.7,32,1
02553,00,38.3037,138.7820,4.9,27.7,31,1
02555,16,37.1638,141.4545,4.6,48.3,32,1
02556,11,32.3220,130.5337,4.3,6.9,40,1
02558,12,34.8143,138.4873,4.3,19.0,20,1
02559,18,34.8400,138.4097,4.5,22.6,20,1
02560,19,43.0982,145.8022,4.6,50.2,40,1
02561,02,33.6707,130.4203,3.6,13.0,39,1
02562,09,23.4380,123.6337,6.7,48.0,9,1
02564,06,36.8620,140.2172,4.4,92.0,32,1
02565,08,35.7077,139.9685,4.2,64.4,40,1
02569,20,35.3993,140.3192,3.6,25.9,20,1
02570,00,37.0945,141.4852,4.8,47.6,32,1
02574,18,43.1595,146.2555,4.7,67.7,40,1
02576,14,45.0798,141.8658,3.7,9.9,20,1
02577,21,33.3720,130.9162,3.5,12.2,35,1
02580,19,36.4253,140.6487,4.2,54.4,31,1
02583,10,43.0033,146.9757,5.4,50.0,39,1
02587,20,26.5953,141.9843,4.7,30.0,14,1
02589,21,35.9493,137.6438,3.9,9.2,20,1
02591,03,26.3003,141.0498,5.6,33.0,29,1
02595,23,35.4920,135.9097,3.7,11.8,18,1
02596,14,43.2920,146.9577,5.0,53.2,39,1
02597,23,35.1158,133.0043,3.3,7.7,20,1
02600,08,34.2118,135.2448,3.4,3.4,20,1
02601,05,34.8883,137.9832,3.7,16.0,20,1
02603,11,28.2453,129.5317,4.2,48.5,16,1
02604,11,35.2027,140.3227,3.2,11.9,20,1
02606,00,34.9597,139.1232,3.5,6.0,9,1
02607,02,34.9613,139.1327,4.2,4.0,11,1
02609,05,34.9655,139.1283,4.1,5.3,11,1
02611,16,34.9658,139.1318,3.9,3.9,10,1
02614,01,34.9682,139.1275,3.7,3.9,11,1
02617,04,38.0300,141.8805,4.6,45.1,32,1
02619,12,34.9637,139.1303,3.2,2.5,11,1
02620,14,34.9780,139.1195,4.0,3.6,11,1
02623,22,34.9683,139.1420,3.2,3.0,10,1
02624,06,35.2447,140.2875,3.7,16.5,20,1
02626,04,41.8380,142.2028,4.8,71.6,40,1
02628,01,34.5597,137.6143,4.3,26.0,39,1
02629,03,42.3527,143.1180,5.0,51.5,39,1
02630,20,26.7208,126.3850,5.6,118.2,10,1
02631,00,43.3772,147.0550,5.1,37.7,38,1
02632,15,23.3202,123.6945,6.5,53.6,17,1
02635,06,29.9797,129.9243,3.2,7.0,9,1
02641,07,35.6733,140.1308,4.5,68.0,39,1
02643,13,33.9718,135.1898,3.8,8.8,20,1
02646,10,43.1917,138.5783,5.8,25.2,40,1
02647,05,33.5720,132.5142,4.3,43.3,32,1
02650,07,35.6708,135.0355,3.6,10.2,20,1
02651,19,36.3015,139.1470,4.1,15.5,20,1
02654,18,38.0410,139.4678,3.9,12.1,20,1
02655,20,33.4080,131.6648,4.7,90.0,31,1
02656,13,37.5122,141.5387,4.8,45.4,32,1
02660,19,42.3415,143.7945,4.1,55.3,40,1
02661,12,38.9562,140.5830,4.0,2.4,20,1
02662,00,28.8202,128.6497,5.2,17.4,23,1
02663,11,44.5975,149.1965,6.5,30.0,38,1
02664,19,41.3068,142.6662,4.9,33.3,32,1
02665,04,35.2342,138.4458,3.0,18.2,20,1
02666,07,39.2497,141.4565,4.3,116.1,32,1
02668,21,42.5733,144.5287,4.7,59.0,40,1
02672,08,38.9972,142.3078,5.3,25.4,32,1
02673,08,42.3375,143.7990,4.5,55.6,38,1
02674,07,36.7378,140.3135,4.6,81.8,40,1
02676,21,32.8745,132.4402,4.4,33.4,39,1
02677,10,26.2028,141.6025,5.2,107.0,60,1
02678,13,42.8222,142.3412,4.6,108.7,39,1
02679,10,38.8810,140.8677,3.9,7.0,20,1
02680,21,32.7527,130.6898,3.4,12.7,20,1
02681,11,40.4028,139.1747,4.9,33.5,32,1
02684,01,38.6365,141.8172,4.0,53.4,32,1
02687,03,39.7778,141.9050,4.1,59.8,32,1
02690,20,37.2848,140.0032,3.6,8.0,20,1
02691,21,37.0835,141.1223,4.8,51.4,32,1
02694,06,37.1372,138.4162,3.4,22.7,20,1
02695,11,42.9340,145.4898,4.0,44.9,39,1
02697,15,35.8617,140.5212,4.4,34.3,39,1
02699,00,34.1473,135.0540,3.1,11.4,20,1
02700,14,36.0605,139.8865,3.9,44.6,35,1
02704,11,37.2857,140.0088,3.7,7.0,20,1
02705,13,36.0595,139.8527,4.4,44.6,39,1
02706,11,37.2847,140.0080,3.6,7.4,20,1
02708,05,42.2092,142.4980,4.4,35.9,37,1
02711,21,32.0012,130.9602,1.8,0.0,20,1
02712,04,39.6338,142.1038,4.0,48.3,40,1
02713,05,38.6690,141.1402,4.1,83.8,40,1
02714,15,33.9062,135.4245,4.1,55.1,40,1
02715,12,28.3583,139.5888,7.1,493.9,39,1
02718,00,43.3457,146.1417,4.2,50.0,40,1
02721,23,37.1655,138.3815,3.6,23.3,20,1
02723,06,26.9398,143.6887,6.6,59.0,38,1
02724,20,34.0063,131.2687,3.9,12.7,20,1
02726,08,36.6575,140.9735,4.7,49.1,35,1
02727,09,35.5622,138.7848,3.9,16.6,20,1
02731,16,36.5155,140.9795,4.2,58.2,35,1
02733,22,34.7300,135.2677,3.6,6.3,20,1
02735,18,31.0808,131.5150,4.7,30.8,35,1
02739,22,33.4913,135.4702,4.0,32.3,37,1
02742,09,36.1645,137.4660,3.7,4.5,20,1
02744,04,36.1457,137.4518,3.9,5.1,20,1
02745,09,32.1207,131.8547,4.6,34.3,39,1
02748,19,29.0887,129.4580,5.1,27.4,23,1
02754,14,36.4925,141.7728,6.0,55.0,31,1
02756,15,36.3298,141.9622,6.0,17.1,31,1
02760,15,36.5892,141.7242,5.7,62.0,14,1
02761,15,38.2760,142.8420,6.2,6.0,19,1
02762,15,38.3763,141.8135,4.6,42.0,12,1
02765,15,37.9335,143.9330,6.9,15.0,43,1
02766,15,37.3790,141.8963,5.7,16.0,24,1
02768,15,37.0660,142.1312,5.5,39.0,24,1
02770,15,36.7373,141.0812,4.8,32.9,27,1
02771,15,36.1830,141.8517,5.6,24.0,20,1
02774,15,38.8900,142.1045,5.2,43.2,25,1
02775,15,38.3855,142.2672,5.6,23.0,13,1
02776,15,37.1845,141.4398,5.2,48.1,26,1
02777,15,36.5792,142.0282,5.4,79.4,38,1
02779,16,38.1465,142.7897,5.8,23.0,19,1
02781,16,36.6935,141.9892,5.5,36.9,33,1
02782,16,37.8187,142.8593,6.2,27.0,34,1
02785,16,34.2675,139.2140,3.9,0.0,14,1
02786,16,38.0642,144.5017,6.2,40.0,46,1
02787,16,36.1505,141.5060,5.4,39.0,28,1
02793,16,35.9933,141.0735,5.0,41.1,25,1
02794,16,36.5550,141.9670,5.5,34.4,35,1
02795,16,38.9997,142.3652,4.9,26.6,27,1
02796,16,37.6687,141.6843,5.5,35.4,31,1
02797,16,37.0488,142.5687,6.2,11.2,33,1
02800,17,39.1918,142.9938,5.3,23.4,25,1
02801,17,37.2602,142.1100,5.9,19.2,45,1
02802,17,37.8827,142.5747,5.5,37.0,19,1
02803,17,36.4685,140.9230,4.4,26.6,18,1
02805,17,37.4595,141.4572,5.1,43.1,18,1
02807,17,39.2013,142.9555,6.0,12.1,33,1
02808,17,36.7637,139.4700,4.2,3.6,20,1
02809,17,37.4488,142.3933,5.9,15.0,54,1
02810,17,38.8293,142.0730,5.1,41.5,25,1
02811,17,36.7015,141.0307,4.0,42.6,20,1
02813,17,37.6595,141.6762,5.0,39.5,33,1
02814,17,37.4015,141.3553,4.2,28.5,26,1
02816,18,38.8412,142.0850,4.6,41.0,14,1
02819,18,38.8818,142.7333,4.1,22.7,13,1
02821,18,37.4170,141.7288,4.5,39.6,30,1
02822,18,37.2970,141.2688,4.8,46.4,42,1
02825,18,36.7405,140.7880,3.6,14.5,31,1
02826,18,39.5925,143.2600,5.7,28.0,46,1
02827,18,37.6853,141.8523,4.9,32.3,33,1
02828,18,36.7500,141.8015,5.4,0.0,34,1
02830,19,36.1218,136.5122,4.0,8.6,20,1
02831,19,38.9445,142.5887,4.7,31.5,10,1
02833,19,35.9902,141.0343,4.6,35.6,40,1
02834,19,36.9082,142.2875,5.8,11.7,35,1
02835,19,36.2592,137.5635,3.6,2.0,20,1
02837,19,36.8502,141.1388,4.8,47.1,49,1
02838,20,36.6222,140.9722,4.3,48.3,38,1
02848,22,36.2488,137.5598,3.4,2.6,20,1
02850,22,37.3147,141.9268,5.2,25.8,41,1
02851,22,36.4267,141.8433,5.7,28.0,50,1
02852,22,37.0968,141.1170,3.8,50.8,30,1
02855,23,37.5048,141.9958,5.2,31.1,55,1
02856,23,36.6288,141.0383,4.8,42.6,40,1
02857,23,38.3300,142.0260,4.9,41.8,35,1
02860,00,36.2483,137.5557,3.8,2.3,20,1
02862,00,36.3217,142.0552,5.7,18.0,62,1
02866,01,36.5295,140.9263,4.3,48.7,34,1
02868,02,38.0940,141.9022,4.5,51.0,11,1
02871,04,36.9303,138.5938,3.2,8.5,20,1
02872,04,36.9593,138.5938,3.8,8.4,17,1
02873,04,37.0138,138.6070,3.4,11.4,12,1
02880,04,37.0093,138.5840,3.4,10.2,20,1
02881,04,36.9468,138.5522,3.6,0.0,20,1
02882,04,36.9987,138.5902,3.4,10.0,20,1
02885,04,36.9213,138.5350,3.8,0.0,17,1
02886,05,37.0235,138.6133,3.8,8.6,19,1
02889,05,38.9718,142.7553,6.4,6.1,32,1
02892,05,36.9473,141.2237,5.1,49.1,44,1
02895,05,36.9450,138.5948,3.0,5.3,20,1
02896,05,36.9758,138.5942,3.0,5.9,18,1
02897,05,37.0125,138.6628,3.0,12.3,20,1
02900,06,36.9478,138.5682,2.8,7.0,19,1
02901,06,36.9415,138.5922,3.0,2.5,20,1
02902,06,39.1642,142.3450,4.7,32.8,18,1
02903,06,36.9713,138.5782,3.5,7.4,20,1
02905,06,36.9767,140.8547,4.4,14.1,20,1
02907,08,39.6195,142.1525,4.9,47.4,38,1
02909,08,38.9508,142.5863,5.1,37.0,8,1
02915,09,40.4013,139.1335,4.7,15.8,26,1
02916,10,37.9013,141.5242,4.8,58.2,37,1
02919,10,37.0308,138.5952,3.8,7.9,20,1
02921,11,37.0417,138.6043,3.0,7.2,20,1
02922,11,38.5230,142.1182,4.7,46.0,14,1
02924,11,39.2003,142.4330,4.9,28.1,13,1
02925,11,37.2253,141.1512,5.1,15.7,35,1
02926,12,39.5668,142.8878,5.6,11.0,37,1
02927,12,35.9828,141.6105,5.6,37.1,39,1
02928,12,36.9725,138.6000,3.2,6.1,20,1
02929,12,35.9293,141.4455,5.0,15.9,21,1
02931,14,36.7530,140.6507,4.8,9.8,20,1
02933,14,36.9405,138.5968,3.4,4.3,20,1
02935,15,36.5950,141.0285,4.7,43.2,31,1
02940,21,39.0913,142.4105,4.6,16.0,14,1
02942,21,37.7597,142.7550,5.9,2.0,41,1
02947,23,38.7842,142.7427,5.8,7.0,19,1
02948,23,35.8980,140.9408,5.0,10.9,31,1
02949,23,35.8820,141.8348,5.6,22.5,20,1
02950,23,36.9627,138.5690,2.4,4.3,20,1
02951,23,36.9600,138.5703,2.3,4.5,19,1
02952,00,36.9330,138.6010,3.8,4.7,17,1
02954,03,36.9707,138.5780,3.2,7.7,20,1
02955,05,37.1650,141.3768,4.7,41.1,21,1
02956,06,39.5838,142.9318,5.6,0.0,41,1
02959,07,39.1995,142.4678,5.4,23.6,28,1
02960,07,37.3097,141.4203,4.3,39.8,22,1
02962,08,36.8632,141.8382,5.0,3.5,20,1
02964,09,36.5972,141.1245,4.6,35.0,33,1
02966,12,36.8270,138.5812,3.7,0.0,20,1
02969,14,37.0395,141.3780,4.7,43.1,36,1
02970,15,40.0898,142.1673,4.3,44.1,28,1
02971,16,39.6413,143.4525,5.8,6.0,53,1
02972,18,39.0402,142.6728,5.5,9.7,28,1
02973,18,38.8143,142.1210,5.6,42.5,34,1
02974,20,37.3960,142.4340,6.1,2.3,18,1
02975,20,36.0718,141.3747,4.8,32.4,34,1
02976,21,37.3035,141.8613,4.8,25.8,26,1
02978,23,36.9127,141.2630,4.4,42.6,29,1
02981,02,35.7583,140.8547,4.8,32.3,28,1
02982,03,38.3700,142.3515,4.8,29.0,42,1
02983,04,35.8785,141.0315,4.9,13.2,34,1
02986,07,39.5877,140.4090,3.1,6.9,19,1
02987,08,36.6547,140.9613,4.6,48.8,31,1
02988,08,37.3347,141.3970,4.3,42.8,20,1
02989,08,36.1900,138.0142,3.1,3.5,20,1
02990,08,35.7940,141.0828,4.9,35.3,42,1
02991,11,36.4865,141.1072,4.5,39.6,31,1
02992,12,36.8370,138.5857,3.5,0.4,20,1
02998,20,36.4863,141.0932,4.8,32.1,36,1
02999,00,36.6528,140.9752,3.9,49.5,35,1
03010,07,37.0687,140.7480,4.3,8.9,20,1
03011,09,39.5785,140.4538,3.8,7.7,20,1
03012,10,36.9608,138.5950,2.1,3.6,20,1
03013,13,39.3750,142.0608,4.5,48.8,16,1
03014,15,35.9785,137.3062,3.8,7.8,20,1
03016,16,36.7453,140.5853,4.9,0.5,20,1
03017,16,37.2270,141.3430,4.4,28.3,28,1
03018,18,35.8428,140.9268,4.3,9.4,34,1
03019,18,37.3897,142.3332,6.3,6.8,25,1
03024,22,35.3435,138.7342,4.1,10.8,20,1
03027,22,35.3317,138.7243,3.7,11.9,20,1
03028,22,35.3423,138.7280,3.9,10.8,20,1
03035,05,41.4765,140.2002,2.9,4.9,20,1
03036,05,35.2847,141.2240,5.8,24.2,27,1
03037,05,36.9262,140.7217,4.2,27.8,20,1
03038,06,36.7348,140.5690,4.8,0.0,20,1
03042,10,36.2930,140.9587,4.2,38.6,39,1
03043,10,35.3060,138.7100,3.3,7.2,20,1
03044,12,35.8290,140.9082,4.4,20.3,12,1
03046,15,39.8648,142.2963,5.7,41.3,27,1
03048,20,36.1432,141.2275,4.9,35.5,27,1
03051,03,37.2155,140.9338,4.4,6.3,20,1
03052,04,37.6483,141.5713,4.5,45.0,24,1
03053,06,36.8773,140.7070,3.9,12.4,20,1
03055,08,36.7230,138.4875,3.3,5.7,20,1
03056,08,39.1560,142.7297,5.5,22.4,20,1
03058,17,38.4197,142.2992,4.7,22.5,19,1
03059,17,40.1547,142.4958,5.0,28.7,25,1
03060,18,40.1503,142.4620,4.8,30.9,25,1
03062,21,35.6093,140.9988,4.9,27.0,18,1
03063,21,37.2208,141.4440,4.9,45.4,32,1
03064,02,36.9353,138.5257,3.4,3.2,20,1
03074,01,34.8713,139.2370,4.4,10.7,10,1
03075,03,39.1842,142.4435,5.0,23.4,19,1
03080,08,38.6068,141.8863,4.7,50.7,33,1
03082,10,39.1895,142.6358,5.2,19.2,33,1
03084,14,37.6630,141.6495,5.4,42.2,42,1
03086,05,37.0985,141.1223,4.4,52.2,34,1
03087,05,36.0892,140.9300,3.8,36.1,34,1
03090,12,36.9553,138.5895,3.6,8.1,20,1
03091,13,36.2480,137.5852,4.8,3.3,20,1
03100,17,36.8152,141.1755,4.8,47.3,37,1
03101,19,40.2445,142.5523,4.9,27.8,30,1
03102,21,36.2313,141.6272,5.9,48.4,31,1
03105,00,38.2843,141.8752,4.7,46.6,28,1
03106,01,35.8110,141.8367,5.4,34.7,37,1
03112,16,36.7177,140.9752,4.0,48.6,36,1
03114,19,36.6828,141.4548,5.1,51.0,37,1
03117,04,36.7015,140.6290,3.6,6.4,20,1
03119,14,36.7207,140.5972,4.5,5.9,19,1
03121,03,36.8627,141.1223,4.3,49.1,38,1
03127,04,38.4540,141.9610,4.2,47.9,30,1
03128,05,35.8572,140.9297,4.1,23.2,34,1
